message,url,label
VIP discount code: CODE174. Save Rs.1500 on your purchase,https://login-verify-now.org,spam
Your debit card payment of Rs.100 failed. Click to retry,https://account-account-update.net,spam
Thank you for your purchase. Your order #36992 is being processed,https://portal.company.com,ham
Profile verification required for UPI. Complete within 1 day,https://login-prize-claim.store,spam
Order confirmation: #76685. Expected delivery end of month,https://bank-official.com,ham
Thank you for your purchase. Your order #52753 is being processed,https://online.university.edu,ham
Invoice #5001 for your recent purchase is attached,https://www.company.com,ham
Flash sale: iPhone for only €1500. 60% off. Reply immediately,https://account-bank-verify.online,spam
Invoice #8961 for your recent purchase is attached,https://online.railways.in,ham
Invoice #7613 for your recent purchase is attached,https://www.university.edu,ham
Thank you for your purchase. Your order #38188 is being processed,https://www.company.com,ham
Verify your identity to continue using email. Verify now,https://update-win-now.site,spam
"Real estate deal: Invest $2000, earn $700 monthly",https://secure-account-update.net,spam
Invoice #2521 for your recent purchase is attached,https://online.gov.in,ham
Get rich quick scheme. Invest Rs.50 and earn Rs.2250 in 24 hours,https://verify-instant-rewards.site,spam
Mandatory information update for bank users. Visit link,https://update-instant-rewards.site,spam
Thank you for your purchase. Your order #27016 is being processed,https://portal.bank-official.com,ham
Order confirmation: #92189. Expected delivery tomorrow,https://services.university.edu,ham
Exclusive offer: Get 90% off on shoes,https://bank-verify.online,spam
Order confirmation: #27459. Expected delivery Tuesday,https://online.bank-official.com,ham
Cashback offer: Get Rs.50 back on purchases above Rs.100,https://secure-bank-verify.online,spam
Lecture rescheduled to tomorrow at 4 PM,https://citybus.gov.in,ham
Thank you for your purchase. Your order #62912 is being processed,https://www.company.com,ham
Your water bill for this month is £500,https://www.railways.in,ham
Flash sale: gift cards for only €50. 10% off. Update now,https://login-instant-rewards.site,spam
Your credit card balance is negative. Pay £50000 immediately,https://secure-verify-now.org,spam
Order confirmation: #14550. Expected delivery tomorrow,https://portal.company.com,ham
Cashback offer: Get Rs.2500 back on purchases above Rs.300000,https://verify-bank-verify.online,spam
Invoice #3286 for your recent purchase is attached,https://www.university.edu,ham
Invoice #3713 for your recent purchase is attached,https://citybus.gov.in,ham
Thank you for your purchase. Your order #79716 is being processed,https://www.gov.in,ham
Thank you for your purchase. Your order #84012 is being processed,https://portal.university.edu,ham
Thank you for your purchase. Your order #70674 is being processed,https://online.edu.org,ham
Invoice #2544 for your recent purchase is attached,https://services.citybus.gov.in,ham
Alert: Your Amazon account will be terminated if you don't verify within 24 hours,https://update-win-now.site,spam
Thank you for your purchase. Your order #58606 is being processed,https://services.edu.org,ham
Congratulations! You've won a laptop. Act now to claim now!,https://account-win-now.site,spam
Invoice #9469 for your recent purchase is attached,https://portal.amazon.com,ham
Cashback offer: Get €50 back on purchases above €500,https://account-update.net,spam
Get rich quick scheme. Invest £500 and earn £2500 in 10 days,https://verify-win-now.site,spam
Your ID is ready for collection. Verify identity first,https://login-verify-now.org,spam
VIP discount code: CODE453. Save Rs.1500 on your purchase,https://verify-verify-now.org,spam
Invoice #5930 for your recent purchase is attached,https://portal.gov.in,ham
Get rich quick scheme. Invest £100 and earn £1000 in 48 hours,https://verify-prize-claim.store,spam
Thank you for your purchase. Your order #64198 is being processed,https://services.amazon.com,ham
Free headphones! Just pay €1500 shipping charges,https://login-cashback-hub.co,spam
Invoice #5772 for your recent purchase is attached,https://portal.edu.org,ham
Offer expires in 1 month! Act now immediately,https://secure-secure-login.com,spam
Invoice #7003 for your recent purchase is attached,https://portal.bank-official.com,ham
Last chance: exclusive deal ends tonight. Click here,https://bank-verify.online,spam
Cashback offer: Get Rs.50 back on purchases above Rs.45000,https://update-prize-claim.store,spam
Get rich quick scheme. Invest $500 and earn $6000 in 10 days,https://promo-offers.in,spam
Members-only deal: laptop at 40% off. Follow link,https://login-prize-claim.store,spam
Invoice #9178 for your recent purchase is attached,https://portal.university.edu,ham
VIP discount code: CODE478. Save €50 on your purchase,https://verify-account-update.net,spam
Your Microsoft account has been hacked. Tap here to restore access,https://account-secure-login.com,spam
Get rich quick scheme. Invest $250 and earn $30000 in 10 days,https://update-instant-rewards.site,spam
Thank you for your purchase. Your order #16600 is being processed,https://railways.in,ham
Order confirmation: #40244. Expected delivery Monday,https://online.railways.in,ham
Order confirmation: #16337. Expected delivery next week,https://citybus.gov.in,ham
Members-only deal: smartwatch at 90% off. Act now,https://account-secure-login.com,spam
Alert: Your Apple account will be suspended if you don't verify now,https://account-account-update.net,spam
Lecture rescheduled to next week at 5 PM,https://www.amazon.com,ham
Your Dentist appointment is scheduled for Monday at 10 AM,https://bank-official.com,ham
Order confirmation: #40217. Expected delivery next week,https://online.railways.in,ham
Order confirmation: #10598. Expected delivery tomorrow,https://bank-official.com,ham
Invoice #9079 for your recent purchase is attached,https://portal.company.com,ham
VIP discount code: CODE517. Save £500 on your purchase,https://verify-promo-offers.in,spam
Invoice #2305 for your recent purchase is attached,https://online.university.edu,ham
Invoice #2760 for your recent purchase is attached,https://services.citybus.gov.in,ham
Earn £10000 from home without investment. Update now,https://account-bank-verify.online,spam
Order confirmation: #10779. Expected delivery end of month,https://portal.company.com,ham
Secret method to earn Rs.2000 in 1 day. Limited spots available,https://secure-secure-login.com,spam
"Real estate deal: Invest £1500, earn £9000 monthly",https://login-cashback-hub.co,spam
Order confirmation: #50956. Expected delivery next week,https://citybus.gov.in,ham
"Exclusive deal: Buy tablet, get tablet free. Hurry!",https://secure-account-update.net,spam
Lucky draw results: You won a luxury vacation! Verification needed. Click here,https://login-account-update.net,spam
Get rich quick scheme. Invest Rs.1000 and earn Rs.500000 in 2 weeks,https://account-prize-claim.store,spam
Invoice #1565 for your recent purchase is attached,https://gov.in,ham
Order confirmation: #80467. Expected delivery tomorrow,https://portal.gov.in,ham
Secret method to earn $10000 in 2 weeks. Limited spots available,https://verify-prize-claim.store,spam
Get rich quick scheme. Invest $500 and earn $3000 in 10 days,https://secure-cashback-hub.co,spam
"Real estate deal: Invest Rs.5000, earn Rs.250000 monthly",https://verify-win-now.site,spam
Invoice #5158 for your recent purchase is attached,https://services.gov.in,ham
Order confirmation: #28603. Expected delivery Monday,https://services.bank-official.com,ham
Thank you for your purchase. Your order #52303 is being processed,https://www.amazon.com,ham
Order confirmation: #64272. Expected delivery 15th,https://university.edu,ham
Booking confirmed: streaming on Tuesday at 4 PM,https://citybus.gov.in,ham
Verify your identity to continue using Microsoft. Confirm here,https://secure-verify-now.org,spam
Flash sale: headphones for only £250. 50% off. Act now,https://account-bank-verify.online,spam
Thank you for your purchase. Your order #82340 is being processed,https://online.company.com,ham
Alert: Your PayPal account will be deactivated if you don't verify now,https://account-promo-offers.in,spam
Thank you for your purchase. Your order #88807 is being processed,https://gov.in,ham
Booking confirmed: hosting on Monday at 10 AM,https://www.edu.org,ham
Forex trading secret: Turn £2000 into £400,https://login-cashback-hub.co,spam
Thank you for your purchase. Your order #92173 is being processed,https://portal.edu.org,ham
Flash discount: 20% off everything for next 3 days,https://update-cashback-hub.co,spam
Thank you for your purchase. Your order #33020 is being processed,https://edu.org,ham
Invoice #4405 for your recent purchase is attached,https://services.citybus.gov.in,ham
Thank you for your purchase. Your order #15249 is being processed,https://gov.in,ham
Cashback offer: Get €5000 back on purchases above €3500,https://login-instant-rewards.site,spam
Invoice #9481 for your recent purchase is attached,https://services.citybus.gov.in,ham
Your friend Alex sent you €50. Accept here,https://secure-bank-verify.online,spam
Order confirmation: #39281. Expected delivery Tuesday,https://online.bank-official.com,ham
Invoice #8529 for your recent purchase is attached,https://services.railways.in,ham
VIP discount code: CODE804. Save Rs.250 on your purchase,https://account-prize-claim.store,spam
Get rich quick scheme. Invest $500 and earn $7500 in 24 hours,https://login-promo-offers.in,spam
Order confirmation: #19523. Expected delivery 20th,https://services.amazon.com,ham
Flash sale: smartwatch for only $100. 60% off. Visit link,https://secure-secure-login.com,spam
Order confirmation: #12802. Expected delivery Tuesday,https://gov.in,ham
Invoice #5754 for your recent purchase is attached,https://www.amazon.com,ham
Invoice #6518 for your recent purchase is attached,https://portal.railways.in,ham
Order confirmation: #42477. Expected delivery Tuesday,https://bank-official.com,ham
VIP discount code: CODE718. Save £5000 on your purchase,https://verify-verify-now.org,spam
Your rent bill for this month is £50000,https://bank-official.com,ham
"Bitcoin giveaway: Send £1000, receive £450 back",https://secure-bank-verify.online,spam
Your wallet has been credited with Rs.2000. Update now,https://update-win-now.site,spam
Cashback offer: Get Rs.1000 back on purchases above Rs.9000,https://update-win-now.site,spam
Thank you for your purchase. Your order #70555 is being processed,https://gov.in,ham
Get rich quick scheme. Invest €50000 and earn €8000 in 7 days,https://secure-promo-offers.in,spam
Order confirmation: #70705. Expected delivery end of month,https://www.edu.org,ham
Thank you for your purchase. Your order #26479 is being processed,https://services.amazon.com,ham
Reminder: seminar on end of month. Don't forget!,https://services.company.com,ham
Invoice #8986 for your recent purchase is attached,https://portal.citybus.gov.in,ham
Tax refund of Rs.500 available. Click to claim,https://update-promo-offers.in,spam
"Bitcoin giveaway: Send €5000, receive €350000 back",https://secure-win-now.site,spam
Thank you for your purchase. Your order #63076 is being processed,https://amazon.com,ham
Invoice #1370 for your recent purchase is attached,https://www.edu.org,ham
Thank you for your purchase. Your order #41693 is being processed,https://online.railways.in,ham
Flash sale: laptop for only $2000. 60% off. Update now,https://login-win-now.site,spam
Today only: gift cards at 90% discount. Stock limited. Click here,https://login-secure-login.com,spam
Thank you for your purchase. Your order #20246 is being processed,https://gov.in,ham
Invoice #3809 for your recent purchase is attached,https://portal.company.com,ham
"Real estate deal: Invest €500, earn €3000 monthly",https://instant-rewards.site,spam
Invoice #5878 for your recent purchase is attached,https://services.amazon.com,ham
Order confirmation: #10623. Expected delivery 20th,https://services.bank-official.com,ham
Get rich quick scheme. Invest £50 and earn £300 in 7 days,https://account-verify-now.org,spam
Flash discount: 70% off everything for next 2 weeks,https://update-cashback-hub.co,spam
Invoice #4070 for your recent purchase is attached,https://www.citybus.gov.in,ham
Invoice #2405 for your recent purchase is attached,https://www.edu.org,ham
Order confirmation: #25353. Expected delivery next week,https://company.com,ham
Get rich quick scheme. Invest £1500 and earn £22500 in 3 days,https://instant-rewards.site,spam
Your friend John sent you $500. Accept here,https://login-instant-rewards.site,spam
Flash sale: furniture for only Rs.1000. 60% off. Update now,https://update-prize-claim.store,spam
Thank you for your purchase. Your order #59447 is being processed,https://portal.bank-official.com,ham
Free headphones! Just pay Rs.50000 shipping charges,https://update-verify-now.org,spam
Order confirmation: #45820. Expected delivery Monday,https://services.amazon.com,ham
Security warning: Your PayPal credentials have been compromised. Visit link,https://account-update.net,spam
Thank you for your purchase. Your order #13108 is being processed,https://online.gov.in,ham
Cashback offer: Get €500 back on purchases above €10000,https://secure-bank-verify.online,spam
Invoice #3065 for your recent purchase is attached,https://gov.in,ham
Invoice #4041 for your recent purchase is attached,https://university.edu,ham
"Bitcoin giveaway: Send €50, receive €2000 back",https://secure-prize-claim.store,spam
Order confirmation: #20949. Expected delivery end of month,https://online.amazon.com,ham
Earn £10000 from home without investment. Click here,https://account-account-update.net,spam
Profile verification required for Amazon. Complete within 3 days,https://login-bank-verify.online,spam
Secret method to earn £50 in 24 hours. Limited spots available,https://verify-prize-claim.store,spam
Lucky draw results: You won a new car! Verification needed. Act now,https://account-cashback-hub.co,spam
Your friend Alex sent you €10000. Accept here,https://login-secure-login.com,spam
Thank you for your purchase. Your order #46515 is being processed,https://portal.amazon.com,ham
Invoice #2632 for your recent purchase is attached,https://services.gov.in,ham
Flash sale: smartwatch for only $2500. 90% off. Verify now,https://secure-cashback-hub.co,spam
"Exclusive deal: Buy furniture, get laptop free. Hurry!",https://login-promo-offers.in,spam
Appointment reminder: Dentist appointment tomorrow at 9 AM,https://services.edu.org,ham
"Bitcoin giveaway: Send Rs.5000, receive Rs.18000 back",https://login-prize-claim.store,spam
Invoice #9457 for your recent purchase is attached,https://services.gov.in,ham
Profile verification required for social media. Complete within 48 hours,https://secure-verify-now.org,spam
Your bank payment of €10000 failed. Click to retry,https://account-promo-offers.in,spam
Your credit card payment of $2000 failed. Click to retry,https://login-win-now.site,spam
Flash discount: 60% off everything for next 24 hours,https://update-secure-login.com,spam
Alert: Your social media account will be deactivated if you don't verify immediately,https://update-account-update.net,spam
Today only: gift cards at 10% discount. Stock limited. Tap here,https://update-prize-claim.store,spam
VIP discount code: CODE663. Save $50 on your purchase,https://login-verify-now.org,spam
Invoice #4107 for your recent purchase is attached,https://services.bank-official.com,ham
Thank you for your purchase. Your order #16942 is being processed,https://portal.edu.org,ham
Order confirmation: #78185. Expected delivery Tuesday,https://services.company.com,ham
Order confirmation: #19417. Expected delivery 20th,https://services.gov.in,ham
Forex trading secret: Turn €250 into €400,https://cashback-hub.co,spam
Get rich quick scheme. Invest €250 and earn €1500 in 2 weeks,https://promo-offers.in,spam
"Bitcoin giveaway: Send €1500, receive €100000 back",https://verify-secure-login.com,spam
Order confirmation: #68130. Expected delivery 20th,https://portal.amazon.com,ham
Thank you for your purchase. Your order #42755 is being processed,https://www.bank-official.com,ham
Forex trading secret: Turn £50000 into £90000,https://verify-now.org,spam
Get rich quick scheme. Invest £2000 and earn £50000 in 10 days,https://login-secure-login.com,spam
Thank you for your purchase. Your order #69846 is being processed,https://services.citybus.gov.in,ham
Order confirmation: #34372. Expected delivery 15th,https://online.citybus.gov.in,ham
Timesheet submission deadline: Tuesday,https://online.citybus.gov.in,ham
Earn $50000 from home without investment. Reply immediately,https://account-prize-claim.store,spam
Tax refund of €5000 available. Click to claim,https://secure-prize-claim.store,spam
Invoice #7526 for your recent purchase is attached,https://www.railways.in,ham
Order confirmation: #24310. Expected delivery 15th,https://portal.bank-official.com,ham
Your loan account balance is negative. Pay $250 immediately,https://account-bank-verify.online,spam
Cryptocurrency investment opportunity: 3x returns in 3 days,https://instant-rewards.site,spam
Thank you for your purchase. Your order #98539 is being processed,https://www.amazon.com,ham
Order confirmation: #21664. Expected delivery Monday,https://services.amazon.com,ham
Order confirmation: #72719. Expected delivery 20th,https://portal.university.edu,ham
Order confirmation: #87222. Expected delivery 20th,https://online.university.edu,ham
Order confirmation: #97402. Expected delivery tomorrow,https://www.university.edu,ham
VIP discount code: CODE200. Save $50000 on your purchase,https://verify-win-now.site,spam
Order confirmation: #72521. Expected delivery 15th,https://portal.edu.org,ham
Thank you for your purchase. Your order #51942 is being processed,https://gov.in,ham
Order confirmation: #11901. Expected delivery next week,https://railways.in,ham
Order confirmation: #59831. Expected delivery next week,https://railways.in,ham
Invoice #6427 for your recent purchase is attached,https://university.edu,ham
Secret method to earn Rs.2500 in 10 days. Limited spots available,https://verify-account-update.net,spam
Order confirmation: #49494. Expected delivery tomorrow,https://online.university.edu,ham
Your gas bill for this month is €250,https://portal.edu.org,ham
Your Amazon account has been hacked. Confirm here to restore access,https://verify-verify-now.org,spam
Congratulations! You've won $5000 cash. Act now to claim now!,https://update-cashback-hub.co,spam
Thank you for your purchase. Your order #98566 is being processed,https://services.amazon.com,ham
Cashback offer: Get $2500 back on purchases above $500,https://update-win-now.site,spam
VIP discount code: CODE205. Save $100 on your purchase,https://cashback-hub.co,spam
Get rich quick scheme. Invest Rs.1500 and earn Rs.5000 in 1 month,https://bank-verify.online,spam
Invoice #9778 for your recent purchase is attached,https://www.amazon.com,ham
Weather alert: fog expected next week,https://www.railways.in,ham
Make €250 per day working from home. No experience needed,https://promo-offers.in,spam
"Real estate deal: Invest $10000, earn $12000 monthly",https://account-prize-claim.store,spam
Order confirmation: #90254. Expected delivery Tuesday,https://online.amazon.com,ham
Today only: furniture at 10% discount. Stock limited. Reply immediately,https://account-promo-offers.in,spam
Your credit card balance is negative. Pay £1000 immediately,https://update-win-now.site,spam
Thank you for your purchase. Your order #53423 is being processed,https://portal.amazon.com,ham
Invoice #3212 for your recent purchase is attached,https://citybus.gov.in,ham
Order confirmation: #20500. Expected delivery next week,https://services.university.edu,ham
Invoice #9820 for your recent purchase is attached,https://www.gov.in,ham
Today only: laptop at 20% discount. Stock limited. Visit link,https://login-promo-offers.in,spam
Members-only deal: shoes at 80% off. Follow link,https://login-cashback-hub.co,spam
Thank you for your purchase. Your order #93829 is being processed,https://services.bank-official.com,ham
"Bitcoin giveaway: Send Rs.500, receive Rs.25000 back",https://account-promo-offers.in,spam
Invoice #6163 for your recent purchase is attached,https://portal.edu.org,ham
VIP discount code: CODE710. Save $2500 on your purchase,https://update-instant-rewards.site,spam
Order confirmation: #55877. Expected delivery 15th,https://online.company.com,ham
"Bitcoin giveaway: Send €250, receive €1500 back",https://login-prize-claim.store,spam
Order confirmation: #82903. Expected delivery Tuesday,https://services.gov.in,ham
Get rich quick scheme. Invest $5000 and earn $4000 in 2 weeks,https://prize-claim.store,spam
Flash sale: clothing for only €100. 20% off. Visit link,https://update-instant-rewards.site,spam
Thank you for your purchase. Your order #25513 is being processed,https://bank-official.com,ham
Thank you for your purchase. Your order #60036 is being processed,https://online.bank-official.com,ham
Order confirmation: #40036. Expected delivery next week,https://bank-official.com,ham
Today only: shoes at 40% discount. Stock limited. Follow link,https://login-prize-claim.store,spam
Order confirmation: #33854. Expected delivery 20th,https://online.bank-official.com,ham
Earn Rs.1000 from home without investment. Verify now,https://promo-offers.in,spam
Your wallet has been credited with £100. Follow link,https://update-account-update.net,spam
Secret method to earn Rs.100 in 24 hours. Limited spots available,https://prize-claim.store,spam
Get rich quick scheme. Invest £10000 and earn £100 in 24 hours,https://secure-verify-now.org,spam
Flash sale: iPhone for only €10000. 20% off. Tap here,https://account-secure-login.com,spam
Your debit card account has been hacked. Click here to restore access,https://verify-now.org,spam
Invoice #3022 for your recent purchase is attached,https://www.university.edu,ham
Thank you for your purchase. Your order #89144 is being processed,https://services.company.com,ham
Earn $1000 from home without investment. Visit link,https://secure-promo-offers.in,spam
VIP discount code: CODE230. Save Rs.2000 on your purchase,https://prize-claim.store,spam
Flash discount: 40% off everything for next 2 weeks,https://verify-instant-rewards.site,spam
Invoice #4396 for your recent purchase is attached,https://services.amazon.com,ham
Your Haircut appointment is scheduled for 15th at 10 AM,https://www.amazon.com,ham
Today only: headphones at 80% discount. Stock limited. Verify now,https://update-bank-verify.online,spam
VIP discount code: CODE402. Save €1500 on your purchase,https://verify-bank-verify.online,spam
Your wallet has been credited with $1000. Confirm here,https://verify-cashback-hub.co,spam
Today only: gift cards at 20% discount. Stock limited. Click here,https://update-promo-offers.in,spam
Thank you for your purchase. Your order #51674 is being processed,https://services.edu.org,ham
Order confirmation: #17988. Expected delivery Tuesday,https://online.university.edu,ham
Your UPI account has been hacked. Update now to restore access,https://login-cashback-hub.co,spam
Cashback offer: Get £100 back on purchases above £1500,https://verify-prize-claim.store,spam
VIP discount code: CODE620. Save $2000 on your purchase,https://verify-now.org,spam
Meeting notes from tomorrow attached,https://gov.in,ham
Forex trading secret: Turn £5000 into £1000,https://bank-verify.online,spam
Get rich quick scheme. Invest $500 and earn $4500 in 10 days,https://account-cashback-hub.co,spam
Order confirmation: #96934. Expected delivery next week,https://www.edu.org,ham
Invoice #3707 for your recent purchase is attached,https://portal.railways.in,ham
"Real estate deal: Invest €500, earn €4500 monthly",https://verify-instant-rewards.site,spam
Alert: Your social media account will be deactivated if you don't verify within 24 hours,https://prize-claim.store,spam
Thank you for your purchase. Your order #28228 is being processed,https://services.amazon.com,ham
Forex trading secret: Turn $500 into $8000,https://login-promo-offers.in,spam
Flash sale: iPhone for only Rs.5000. 80% off. Visit link,https://bank-verify.online,spam
Make Rs.1000 per month working from home. No experience needed,https://update-instant-rewards.site,spam
VIP discount code: CODE349. Save Rs.50000 on your purchase,https://verify-prize-claim.store,spam
Thank you for your purchase. Your order #49717 is being processed,https://services.citybus.gov.in,ham
Cashback offer: Get Rs.5000 back on purchases above Rs.450000,https://verify-promo-offers.in,spam
Order confirmation: #36219. Expected delivery 15th,https://services.edu.org,ham
Cryptocurrency investment opportunity: 10x returns in 48 hours,https://bank-verify.online,spam
Order confirmation: #57069. Expected delivery end of month,https://portal.amazon.com,ham
"Bitcoin giveaway: Send €50, receive €500 back",https://account-cashback-hub.co,spam
Thank you for your purchase. Your order #88187 is being processed,https://online.citybus.gov.in,ham
Order confirmation: #44234. Expected delivery 15th,https://www.gov.in,ham
Invoice #3987 for your recent purchase is attached,https://services.company.com,ham
Limited seats available. Book now to save 80% Visit link,https://update-win-now.site,spam
Order confirmation: #34666. Expected delivery Tuesday,https://www.gov.in,ham
Order confirmation: #56165. Expected delivery end of month,https://online.edu.org,ham
Secret method to earn €50000 in 2 weeks. Limited spots available,https://update-secure-login.com,spam
"Real estate deal: Invest Rs.2500, earn Rs.30000 monthly",https://login-verify-now.org,spam
Today only: iPhone at 40% discount. Stock limited. Update now,https://login-secure-login.com,spam
Free iPhone! Just pay £5000 shipping charges,https://login-promo-offers.in,spam
"Bitcoin giveaway: Send £50, receive £1000 back",https://account-update.net,spam
Official notice: Your bank registration is incomplete. Confirm here,https://account-win-now.site,spam
Free electronics! Just pay $2500 shipping charges,https://login-account-update.net,spam
Invoice #9796 for your recent purchase is attached,https://services.university.edu,ham
Invoice #1677 for your recent purchase is attached,https://portal.gov.in,ham
Order confirmation: #87132. Expected delivery 20th,https://online.gov.in,ham
Order confirmation: #37760. Expected delivery tomorrow,https://online.edu.org,ham
VIP discount code: CODE744. Save $250 on your purchase,https://account-prize-claim.store,spam
Your savings account balance is negative. Pay $5000 immediately,https://update-bank-verify.online,spam
Verify your identity to continue using credit card. Reply immediately,https://cashback-hub.co,spam
Security warning: Your credit card credentials have been compromised. Click here,https://secure-instant-rewards.site,spam
Study group meeting at Library on end of month,https://online.amazon.com,ham
Thank you for your purchase. Your order #48235 is being processed,https://www.company.com,ham
Your wallet payment of €250 failed. Click to retry,https://account-verify-now.org,spam
Secret method to earn Rs.5000 in 3 days. Limited spots available,https://update-cashback-hub.co,spam
Order confirmation: #85657. Expected delivery tomorrow,https://services.citybus.gov.in,ham
Order confirmation: #65854. Expected delivery 20th,https://amazon.com,ham
Order confirmation: #14581. Expected delivery tomorrow,https://online.amazon.com,ham
Thank you for your purchase. Your order #72667 is being processed,https://online.bank-official.com,ham
Earn €2000 from home without investment. Tap here,https://verify-instant-rewards.site,spam
Your PayPal account has been hacked. Follow link to restore access,https://secure-login.com,spam
Flash sale: iPhone for only Rs.2000. 60% off. Click here,https://update-prize-claim.store,spam
Invoice #8565 for your recent purchase is attached,https://services.railways.in,ham
Thank you for your purchase. Your order #61459 is being processed,https://online.edu.org,ham
Your Haircut appointment is scheduled for next week at 5 PM,https://www.citybus.gov.in,ham
Members-only deal: headphones at 30% off. Follow link,https://win-now.site,spam
Flash sale: shoes for only €50. 40% off. Visit link,https://login-bank-verify.online,spam
Flash sale: iPhone for only Rs.50000. 20% off. Tap here,https://login-verify-now.org,spam
Your subscription expires in 13 days,https://portal.amazon.com,ham
Invoice #6984 for your recent purchase is attached,https://university.edu,ham
Thank you for your purchase. Your order #61263 is being processed,https://online.citybus.gov.in,ham
Thank you for your purchase. Your order #92600 is being processed,https://railways.in,ham
Cashback offer: Get Rs.100 back on purchases above Rs.2000,https://update-win-now.site,spam
Cashback offer: Get $2500 back on purchases above $7500,https://verify-bank-verify.online,spam
New features available in cloud storage,https://services.company.com,ham
Your debit card payment of €50 failed. Click to retry,https://account-bank-verify.online,spam
Cashback offer: Get Rs.500 back on purchases above Rs.1250,https://instant-rewards.site,spam
"Real estate deal: Invest £5000, earn £16000 monthly",https://account-promo-offers.in,spam
Thank you for your purchase. Your order #97544 is being processed,https://www.company.com,ham
Order confirmation: #83352. Expected delivery tomorrow,https://services.gov.in,ham
Flash sale: smartwatch for only £5000. 10% off. Tap here,https://account-cashback-hub.co,spam
Official notice: Your UPI registration is incomplete. Act now,https://update-verify-now.org,spam
Order confirmation: #88324. Expected delivery 20th,https://gov.in,ham
Only 8 spots left for a cashback offer. Act fast!,https://verify-promo-offers.in,spam
Order confirmation: #26865. Expected delivery 15th,https://online.gov.in,ham
Forex trading secret: Turn €5000 into €2000,https://secure-cashback-hub.co,spam
Order confirmation: #14519. Expected delivery 15th,https://edu.org,ham
Your PayPal account has been compromised. Verify now to restore access,https://update-account-update.net,spam
Verify your identity to continue using Amazon. Reply immediately,https://verify-secure-login.com,spam
Get rich quick scheme. Invest £2000 and earn £90000 in 1 month,https://verify-instant-rewards.site,spam
Invoice #1857 for your recent purchase is attached,https://portal.amazon.com,ham
Cashback offer: Get $1500 back on purchases above $7000,https://login-verify-now.org,spam
Order confirmation: #87725. Expected delivery 15th,https://bank-official.com,ham
Thank you for your purchase. Your order #20487 is being processed,https://online.bank-official.com,ham
Members-only deal: clothing at 40% off. Click here,https://verify-promo-offers.in,spam
"Bitcoin giveaway: Send $1500, receive $300000 back",https://verify-prize-claim.store,spam
Verify your identity to continue using debit card. Update now,https://secure-instant-rewards.site,spam
Forex trading secret: Turn $10000 into $70000,https://account-instant-rewards.site,spam
Forex trading secret: Turn $50 into $50000,https://account-instant-rewards.site,spam
Order confirmation: #17792. Expected delivery 20th,https://www.bank-official.com,ham
Thank you for your purchase. Your order #61643 is being processed,https://www.bank-official.com,ham
Cashback offer: Get Rs.1500 back on purchases above Rs.4000,https://login-account-update.net,spam
"Real estate deal: Invest €10000, earn €30000 monthly",https://account-promo-offers.in,spam
Alert: Your credit card account will be suspended if you don't verify within 24 hours,https://prize-claim.store,spam
Order confirmation: #61444. Expected delivery Tuesday,https://portal.company.com,ham
Order confirmation: #24646. Expected delivery end of month,https://portal.bank-official.com,ham
Invoice #6478 for your recent purchase is attached,https://online.edu.org,ham
Make £100 per day working from home. No experience needed,https://verify-prize-claim.store,spam
"Real estate deal: Invest €100, earn €25000 monthly",https://login-bank-verify.online,spam
Get rich quick scheme. Invest €1000 and earn €50000 in 10 days,https://login-verify-now.org,spam
Order confirmation: #89515. Expected delivery tomorrow,https://online.gov.in,ham
Get rich quick scheme. Invest €2500 and earn €30000 in 24 hours,https://account-account-update.net,spam
Offer expires in 7 days! Visit link immediately,https://update-secure-login.com,spam
Get rich quick scheme. Invest £2000 and earn £200 in 1 month,https://login-cashback-hub.co,spam
Alert: You've been selected for a secret shopper role. Verify now,https://update-bank-verify.online,spam
Thank you for your purchase. Your order #71216 is being processed,https://online.bank-official.com,ham
Only 19 spots left for a beta testing program. Act fast!,https://verify-prize-claim.store,spam
Thank you for your purchase. Your order #47576 is being processed,https://portal.bank-official.com,ham
Thank you for your purchase. Your order #63763 is being processed,https://online.citybus.gov.in,ham
"Real estate deal: Invest Rs.2500, earn Rs.800 monthly",https://update-cashback-hub.co,spam
Invoice #6433 for your recent purchase is attached,https://gov.in,ham
Invoice #3355 for your recent purchase is attached,https://www.citybus.gov.in,ham
Forex trading secret: Turn €2000 into €500000,https://account-bank-verify.online,spam
Flash sale: electronics for only €250. 30% off. Reply immediately,https://account-secure-login.com,spam
Thank you for your purchase. Your order #59173 is being processed,https://online.company.com,ham
Thank you for your purchase. Your order #56678 is being processed,https://portal.university.edu,ham
Invoice #1310 for your recent purchase is attached,https://online.railways.in,ham
Your Dentist appointment is scheduled for next week at 4 PM,https://services.company.com,ham
Meeting scheduled for 20th at 9 AM. See you there,https://online.university.edu,ham
URGENT: Your debit card transaction requires verification. Tap here,https://account-update.net,spam
Invoice #6181 for your recent purchase is attached,https://services.citybus.gov.in,ham
Today only: shoes at 70% discount. Stock limited. Follow link,https://verify-secure-login.com,spam
Invoice #4579 for your recent purchase is attached,https://services.bank-official.com,ham
Lecture rescheduled to 15th at 5 PM,https://services.edu.org,ham
Order confirmation: #50761. Expected delivery tomorrow,https://portal.railways.in,ham
Invoice #1155 for your recent purchase is attached,https://www.railways.in,ham
Alex is trying to reach you. Respond immediately,https://instant-rewards.site,spam
Thank you for your purchase. Your order #39496 is being processed,https://online.edu.org,ham
