message,url,label
Limited seats available. Book now to save 70%,https://verify-nowsecure.net,spam
Alert: Limited seats available. Book now to save 5%,https://cashbackhublogin.online,spam
Your account will be closed if you don't verify,https://claim-prize-.net,spam
Invoice for your recent purchase is attached,https://university70.co.in,ham
Your train ticket booking is confirmed,https://gov-utility.co,ham
Project deadline reminder: Submit by Friday,https://utilitypay-services.net,ham
COVID vaccine available. Book appointment now Click here.,https://claim-prize787.net,spam
Hi — Appointment reminder: Doctor visit tomorrow at 3 PM,https://university.gov.in,ham
Library books due in 3 days. Renew if needed,https://citybus84.net,ham
URGENT: Your bank account has been compromised. Update your password immediately,https://instant-rewards.store,spam
Invoice for your recent purchase is attached Thanks.,https://metro29.org.in,ham
Limited seats available. Book now to save 5% Click here.,https://verify-now.online,spam
System maintenance scheduled at midnight,https://gov-utility.org,ham
Security alert: Unusual activity detected on your account Click here.,https://verify-now.net,spam
Team lunch tomorrow at 1 PM. RSVP please,https://nationalrail-services.co.in,ham
System maintenance scheduled at midnight,https://gov-utility.in,ham
Welcome to our newsletter. Unsubscribe anytime,https://utilitypay-services.net,ham
Thank you for your purchase. Your order will be delivered soon,https://paymentportal.in,ham
Get rich quick scheme. Invest Rs.50000 and earn Rs.1500 in 3 days,https://account-updatesecure.com,spam
Appointment reminder: Doctor visit tomorrow at 3 PM,https://utilitypay-portal.co.in,ham
Attention: Claim cashback of Rs.750 now. Limited time!,https://secure-loginlogin.site,spam
Hi — Welcome to our newsletter. Unsubscribe anytime,https://municipal-portal.org.in,ham
Attention: Get rich quick scheme. Invest Rs.2000 and earn Rs.50000 in 7 days,https://claim-prize91.org,spam
Your bank account has been compromised. Update your password immediately,https://secure-login-.com,spam
Hi — Project deadline reminder: Submit by Friday,https://university.org,ham
Your bank account has been compromised. Update your password immediately,https://offers-zone388.online,spam
Your KYC is pending. Update now Click here.,https://promo-offers-.online,spam
Your electricity bill for this month is Rs.100,https://citygov-online.org.in,ham
Invoice for your recent purchase is attached,https://unicampus80.org,ham
Library books due in 3 days. Renew if needed,https://collegeportal.org.in,ham
You have won a lottery of $1500. Contact us immediately,https://supportdesk.org,spam
Payment received. Thank you for your transaction,https://unicampus-online.org.in,ham
Attention: Immediate action required: Unauthorized login detected. Verify at {url},https://refunds-onlinelogin.online,spam
Government scheme offering money - claim now,https://alertscenter-.online,spam
Library books due in 3 days. Renew if needed,https://paymentportal-services.in,ham
Campus Wi-Fi maintenance scheduled tonight,https://paymentportal-services.in,ham
Campus Wi-Fi maintenance scheduled tonight,https://vaccineportal54.gov.in,ham
Appointment reminder: Doctor visit tomorrow at 3 PM,https://nationalrail-portal.co.in,ham
Get rich quick scheme. Invest Rs.10000 and earn Rs.2000 in 14 days,https://claim-prize156.site,spam
Your electricity bill for this month is Rs.1500 Thanks.,https://paymentportal-online.co,ham
Your order has been cancelled. Click to reorder Click here.,https://supportdesksecure.site,spam
Thank you for your purchase. Your order will be delivered soon,https://citybus-online.net,ham
Attention: Government scheme offering money - claim now,https://payonlinesecure.site,spam
Attention: Your wallet has been credited with Rs.500. Redeem here,https://prizeclaim.com,spam
Appointment reminder: Doctor visit tomorrow at 3 PM,https://collegeportal.gov.in,ham
Limited time offer! Get 5% discount on all products,https://payonline913.store,spam
Class cancelled today due to technical issues,https://taxdept.net,ham
Your order has been cancelled. Click to reorder,https://win-now-.site,spam
Hi — System maintenance scheduled at midnight,https://collegeportal21.org,ham
Important: Tax refund available. Click to claim Click here.,https://securepay.store,spam
Your reservation is confirmed. See details,https://utilitypay.gov.in,ham
Security alert: Unusual activity detected on your account,https://alertscenter-.com,spam
Please review the attached document,https://unicampus-portal.gov.in,ham
Alert: COVID vaccine available. Book appointment now,https://offers-zone606.org,spam
Team lunch tomorrow at 1 PM. RSVP please,https://university-services.in,ham
Limited seats available. Book now to save 5%,https://promo-offers28.online,spam
Hi — System maintenance scheduled at midnight,https://collegeportal-services.net,ham
Exclusive offer: Get 40% off on annual subscription,https://rewardsportalsecure.org,spam
URGENT: Your UPI payment of Rs.1500 failed. Click to retry Click here.,https://offers-zone.org,spam
Thank you for your purchase. Your order will be delivered soon Thanks.,https://town-health-services.co.in,ham
Win iPhone by sharing this message,https://discounts-24secure.net,spam
You won a prize worth Rs.50000. Provide bank details to receive it,https://bank-verifylogin.site,spam
Project deadline reminder: Submit by Friday,https://vaccineportal-portal.gov.in,ham
Urgent! Your electricity bill is overdue. Pay now to avoid disconnection Click here.,https://urgent-action.in,spam
URGENT: Important: Tax refund available. Click to claim,https://verifyacc672.online,spam
Limited time offer! Get 5% discount on all products,https://securepay-.online,spam
Your subscription expires in 3 days,https://town-health-portal.org,ham
Win iPhone by sharing this message,https://claim-prizesecure.store,spam
You've been selected for a secret shopper program. Reply now,https://cashbackhublogin.in,spam
Happy birthday! Hope you have a wonderful day,https://gov-utility.net,ham
Your UPI payment of Rs.5000 failed. Click to retry,https://offers-zonesecure.online,spam
Happy birthday! Hope you have a wonderful day,https://metro.org.in,ham
Welcome to our newsletter. Unsubscribe anytime Thanks.,https://healthdept54.co,ham
Limited seats available. Book now to save 90%,https://bank-verify347.site,spam
Project deadline reminder: Submit by Friday,https://city-rail-online.gov.in,ham
Happy birthday! Hope you have a wonderful day,https://trainbook-portal.gov.in,ham
URGENT: Exclusive offer: Get 70% off on annual subscription,https://payonline-.online,spam
Happy birthday! Hope you have a wonderful day,https://utilitypay-portal.co.in,ham
You have won a lottery of $1500. Contact us immediately,https://verify-now.in,spam
Happy birthday! Hope you have a wonderful day,https://trainbook79.net,ham
Security alert: Unusual activity detected on your account,https://promo-offerssecure.net,spam
Campus Wi-Fi maintenance scheduled tonight,https://vaccineportal.org.in,ham
Happy birthday! Hope you have a wonderful day,https://trainbook-online.net,ham
System maintenance scheduled at midnight,https://healthdept-online.gov.in,ham
Invoice for your recent purchase is attached,https://metro27.org,ham
Meeting scheduled for tomorrow at 10 AM,https://town-health-portal.org,ham
Team lunch tomorrow at 1 PM. RSVP please,https://healthdept-online.org,ham
Alert: Exclusive offer: Get 50% off on annual subscription,https://payonlinelogin.co,spam
"Hello, how are you today?",https://university-portal.org,ham
"Hi — Hello, how are you today?",https://railways-portal.net,ham
Alert: Activate your premium access by verifying here,https://refunds-online700.in,spam
"Hello, how are you today?",https://taxdept-portal.co.in,ham
Your exam schedule is published. Check portal for details,https://gov-utility17.net,ham
Your order has been shipped. Track here,https://university25.org.in,ham
Exclusive offer: Get 15% off on annual subscription,https://alertscentersecure.in,spam
Project deadline reminder: Submit by Friday,https://irctc-portal.net,ham
Your order has been shipped. Track here,https://unicampus.org,ham
URGENT: Limited seats available. Book now to save 10% Click here.,https://secure-login215.site,spam
Attention: Important: Tax refund available. Click to claim,https://payonline.co,spam
Welcome to our newsletter. Unsubscribe anytime,https://citybus31.in,ham
Security alert: Unusual activity detected on your account,https://offers-zonesecure.online,spam
Your bank account has been compromised. Update your password immediately,https://refunds-onlinelogin.org,spam
Activate your premium access by verifying here,https://payonline-.co,spam
Hi — Happy birthday! Hope you have a wonderful day,https://town-health-portal.net,ham
Security alert: Unusual activity detected on your account,https://prizeclaim824.com,spam
Your bank account has been compromised. Update your password immediately Click here.,https://shop-dealslogin.store,spam
Your exam schedule is published. Check portal for details,https://vaccineportal-portal.org,ham
Hi — Team lunch tomorrow at 1 PM. RSVP please,https://collegeportal-services.org.in,ham
Limited time offer! Get 50% discount on all products,https://rewardsportal963.co,spam
Government scheme offering money - claim now,https://rewardsportal-.in,spam
Attention: Exclusive offer: Get 50% off on annual subscription,https://win-nowlogin.net,spam
You've been selected for a secret shopper program. Reply now,https://billing-service482.net,spam
Your monthly bank statement is ready for download,https://irctc-services.net,ham
Team lunch tomorrow at 1 PM. RSVP please Thanks.,https://taxdept-online.in,ham
Your KYC is pending. Update now,https://payonline.org,spam
Your bank account has been compromised. Update your password immediately,https://verify-now-.net,spam
Appointment reminder: Doctor visit tomorrow at 3 PM,https://paymentportal-online.org,ham
Alert: Limited seats available. Book now to save 30%,https://payonline.store,spam
Government scheme offering money - claim now,https://claim-prize-.co,spam
URGENT: Your KYC is pending. Update now,https://alertscenter580.com,spam
Your monthly bank statement is ready for download,https://civicservices26.co.in,ham
Quarterly report attached. Please review before Monday,https://civicservices-online.co,ham
URGENT: Your bank account has been compromised. Update your password immediately Click here.,https://refunds-online-.in,spam
Activate your premium access by verifying here Click here.,https://verify-nowsecure.co,spam
Your electricity bill for this month is Rs.1000,https://gov-utility-services.co,ham
Claim cashback of Rs.100 now. Limited time! Click here.,https://claim-prize791.site,spam
Free iPhone! Just pay shipping charges,https://shop-deals30.online,spam
Campus Wi-Fi maintenance scheduled tonight,https://paymentportal-online.gov.in,ham
You've been selected for a secret shopper program. Reply now,https://cashbackhub313.site,spam
You won a prize worth Rs.50000. Provide bank details to receive it,https://cashbackhub588.online,spam
Immediate action required: Unauthorized login detected. Verify at {url},https://urgent-actionsecure.co,spam
Meeting scheduled for tomorrow at 10 AM,https://collegeportal-online.gov.in,ham
Campus Wi-Fi maintenance scheduled tonight,https://utilitypay82.org.in,ham
Please review the attached document,https://paymentportal42.net,ham
You have won a lottery of $100. Contact us immediately,https://shop-dealssecure.site,spam
"Hello, how are you today?",https://taxdept-portal.gov.in,ham
Happy birthday! Hope you have a wonderful day,https://citybus-services.org.in,ham
Hi — Weather update: Rain expected tomorrow,https://citybus-services.in,ham
Immediate action required: Unauthorized login detected. Verify at {url} Click here.,https://bank-verify.online,spam
Attention: Limited time offer! Get 5% discount on all products Click here.,https://bank-verify-.com,spam
Government scheme offering money - claim now,https://prizeclaim796.store,spam
Your order has been shipped. Track here,https://nationalrail.co,ham
You've been selected for a secret shopper program. Reply now Click here.,https://invoice-center384.com,spam
Exclusive offer: Get 90% off on annual subscription,https://verifyacc46.co,spam
Payment received. Thank you for your transaction,https://citygov9.net,ham
Team lunch tomorrow at 1 PM. RSVP please Thanks.,https://citygov-portal.org.in,ham
URGENT: Limited time offer! Get 20% discount on all products Click here.,https://invoice-center410.com,spam
You have won a lottery of $50000. Contact us immediately Click here.,https://supportdesk696.online,spam
Your KYC is pending. Update now,https://refunds-onlinelogin.net,spam
Your wallet has been credited with Rs.1000. Redeem here,https://invoice-centersecure.store,spam
Security alert: Unusual activity detected on your account,https://cashbackhubsecure.in,spam
Get rich quick scheme. Invest Rs.100 and earn Rs.750 in 1 days,https://account-updatelogin.in,spam
Your monthly bank statement is ready for download,https://utilitypay79.in,ham
Urgent! Your electricity bill is overdue. Pay now to avoid disconnection Click here.,https://prizeclaim-.co,spam
Please review the attached document,https://irctc.co.in,ham
Appointment reminder: Doctor visit tomorrow at 3 PM,https://vaccineportal.org,ham
Quarterly report attached. Please review before Monday Thanks.,https://citygov-services.org,ham
URGENT: Claim cashback of Rs.1000 now. Limited time! Click here.,https://instant-rewardslogin.site,spam
You have won a lottery of $250. Contact us immediately,https://supportdesk.co,spam
Payment received. Thank you for your transaction,https://citygov-online.in,ham
Campus Wi-Fi maintenance scheduled tonight,https://trainbook.in,ham
Invoice for your recent purchase is attached,https://utilitypay.org,ham
Invoice for your recent purchase is attached,https://citybus.co.in,ham
Your wallet has been credited with Rs.250. Redeem here Click here.,https://account-update-.com,spam
Your exam schedule is published. Check portal for details,https://collegeportal-services.co,ham
URGENT: You won a prize worth Rs.750. Provide bank details to receive it,https://cashbackhublogin.online,spam
Team lunch tomorrow at 1 PM. RSVP please,https://healthdept.net,ham
Invoice for your recent purchase is attached,https://metro-services.in,ham
Weather update: Rain expected tomorrow,https://trainbook-portal.in,ham
Free iPhone! Just pay shipping charges,https://shop-deals.site,spam
Weather update: Rain expected tomorrow Thanks.,https://nationalrail-services.co.in,ham
Your order has been shipped. Track here Thanks.,https://collegeportal-online.net,ham
Quarterly report attached. Please review before Monday,https://nationalrail-online.org,ham
Payment received. Thank you for your transaction,https://utilitypay50.gov.in,ham
Attention: Limited time offer! Get 15% discount on all products Click here.,https://promo-offerssecure.co,spam
Payment received. Thank you for your transaction,https://citybus-services.co.in,ham
URGENT: Government scheme offering money - claim now,https://shop-dealssecure.org,spam
Attention: Limited time offer! Get 30% discount on all products Click here.,https://promo-offerslogin.com,spam
You have won a lottery of $5000. Contact us immediately Click here.,https://instant-rewards.com,spam
URGENT: Limited seats available. Book now to save 70%,https://claim-prize578.store,spam
Alert: Your account will be closed if you don't verify Click here.,https://bank-verify953.net,spam
Claim cashback of Rs.10000 now. Limited time!,https://claim-prize645.co,spam
Thank you for your purchase. Your order will be delivered soon,https://utilitypay-portal.co.in,ham
Invoice for your recent purchase is attached,https://utilitypay.co,ham
Thank you for your purchase. Your order will be delivered soon,https://irctc-online.in,ham
Project deadline reminder: Submit by Friday,https://town-health-online.org.in,ham
URGENT: Win iPhone by sharing this message,https://verifyaccsecure.online,spam
Attention: Your KYC is pending. Update now,https://bank-verify.site,spam
Thank you for your purchase. Your order will be delivered soon Thanks.,https://university.org.in,ham
Your bank account has been compromised. Update your password immediately,https://verify-nowsecure.store,spam
Immediate action required: Unauthorized login detected. Verify at {url} Click here.,https://securepaylogin.net,spam
System maintenance scheduled at midnight,https://nationalrail.net,ham
Appointment reminder: Doctor visit tomorrow at 3 PM,https://irctc-services.net,ham
You've been selected for a secret shopper program. Reply now,https://promo-offerssecure.com,spam
Class cancelled today due to technical issues,https://vaccineportal-online.gov.in,ham
Your UPI payment of Rs.5000 failed. Click to retry,https://offers-zone.online,spam
URGENT: COVID vaccine available. Book appointment now,https://urgent-action.in,spam
Your account will be closed if you don't verify,https://claim-prizesecure.net,spam
COVID vaccine available. Book appointment now,https://supportdesksecure.site,spam
Your electricity bill for this month is Rs.50000 Thanks.,https://town-health32.co.in,ham
Hi — Your monthly bank statement is ready for download,https://city-rail.co,ham
Your exam schedule is published. Check portal for details,https://university-services.in,ham
Your reservation is confirmed. See details,https://irctc.net,ham
Hi — Your monthly bank statement is ready for download,https://metro-online.net,ham
Your UPI payment of Rs.5000 failed. Click to retry Click here.,https://cashbackhublogin.com,spam
Hi — Your reservation is confirmed. See details,https://municipal-services.in,ham
Government scheme offering money - claim now,https://securepay.org,spam
Get rich quick scheme. Invest Rs.50000 and earn Rs.250 in 14 days Click here.,https://promo-offerssecure.in,spam
COVID vaccine available. Book appointment now,https://discounts-24.store,spam
Immediate action required: Unauthorized login detected. Verify at {url},https://securepay.in,spam
Your reservation is confirmed. See details,https://citygov-services.org,ham
Immediate action required: Unauthorized login detected. Verify at {url},https://verifyacc-.site,spam
URGENT: Your bank account has been compromised. Update your password immediately,https://account-update940.online,spam
Your order has been cancelled. Click to reorder,https://bank-verify981.site,spam
"Hello, how are you today?",https://utilitypay-online.org.in,ham
Your train ticket booking is confirmed,https://gov-utility84.net,ham
Your subscription expires in 3 days,https://collegeportal-online.gov.in,ham
Your order has been shipped. Track here Thanks.,https://paymentportal-online.net,ham
Your monthly bank statement is ready for download,https://taxdept91.gov.in,ham
Your account will be closed if you don't verify Click here.,https://win-nowlogin.online,spam
Limited seats available. Book now to save 40%,https://verifyaccsecure.in,spam
Alert: Get rich quick scheme. Invest Rs.500 and earn Rs.500 in 14 days,https://instant-rewardssecure.store,spam
Your account will be closed if you don't verify,https://alertscentersecure.in,spam
Welcome to our newsletter. Unsubscribe anytime,https://university17.org,ham
Congratulations! You have won $750. Click here to claim now!,https://payonline482.com,spam
Your electricity bill for this month is Rs.100,https://university.org,ham
You won a prize worth Rs.50000. Provide bank details to receive it,https://secure-login.in,spam
Your account will be closed if you don't verify,https://refunds-online.store,spam
You have won a lottery of $100. Contact us immediately,https://offers-zonelogin.co,spam
Claim cashback of Rs.10000 now. Limited time!,https://verify-nowlogin.com,spam
Activate your premium access by verifying here,https://secure-login.net,spam
Library books due in 3 days. Renew if needed,https://civicservices25.net,ham
Claim cashback of Rs.1500 now. Limited time!,https://offers-zonelogin.site,spam
Hi — Weather update: Rain expected tomorrow,https://irctc-online.net,ham
Quarterly report attached. Please review before Monday,https://trainbook-portal.co,ham
Government scheme offering money - claim now,https://promo-offers832.in,spam
Appointment reminder: Doctor visit tomorrow at 3 PM,https://railways.in,ham
"Hello, how are you today?",https://civicservices-online.in,ham
System maintenance scheduled at midnight,https://university-online.org,ham
Exclusive offer: Get 25% off on annual subscription,https://refunds-online748.com,spam
Your order has been shipped. Track here,https://utilitypay-online.org,ham
Congratulations! You have won $1000. Click here to claim now!,https://offers-zonesecure.com,spam
Attention: Your wallet has been credited with Rs.2000. Redeem here,https://rewardsportalsecure.org,spam
Alert: Urgent! Your electricity bill is overdue. Pay now to avoid disconnection,https://rewardsportal.co,spam
Alert: You've been selected for a secret shopper program. Reply now Click here.,https://cashbackhub852.com,spam
Claim cashback of Rs.750 now. Limited time!,https://cashbackhubsecure.com,spam
Welcome to our newsletter. Unsubscribe anytime,https://civicservices-services.co,ham
Your UPI payment of Rs.10000 failed. Click to retry,https://discounts-24-.com,spam
Library books due in 3 days. Renew if needed,https://citybus-portal.org,ham
You've been selected for a secret shopper program. Reply now,https://discounts-24secure.store,spam
Government scheme offering money - claim now Click here.,https://prizeclaim-.co,spam
Security alert: Unusual activity detected on your account,https://refunds-online359.store,spam
Hi — Campus Wi-Fi maintenance scheduled tonight,https://gov-utility-services.gov.in,ham
Your subscription expires in 3 days,https://city-rail-services.co.in,ham
Library books due in 3 days. Renew if needed,https://university-services.co,ham
Your train ticket booking is confirmed,https://city-rail.co.in,ham
Your order has been shipped. Track here,https://railways-services.net,ham
Your electricity bill for this month is Rs.1500,https://trainbook3.org,ham
You have won a lottery of $50000. Contact us immediately,https://urgent-actionsecure.org,spam
Exclusive offer: Get 15% off on annual subscription Click here.,https://account-update171.in,spam
Invoice for your recent purchase is attached,https://taxdept4.gov.in,ham
Your account will be closed if you don't verify,https://invoice-centersecure.store,spam
Appointment reminder: Doctor visit tomorrow at 3 PM,https://trainbook-services.co,ham
Your subscription expires in 3 days Thanks.,https://trainbook-services.in,ham
Your KYC is pending. Update now,https://promo-offers-.site,spam
Class cancelled today due to technical issues,https://taxdept-services.org,ham
Your bank account has been compromised. Update your password immediately Click here.,https://prizeclaim-.online,spam
Your UPI payment of Rs.250 failed. Click to retry,https://shop-dealssecure.online,spam
Activate your premium access by verifying here,https://prizeclaimsecure.site,spam
You have won a lottery of $250. Contact us immediately Click here.,https://refunds-online-.in,spam
Your exam schedule is published. Check portal for details,https://civicservices60.org,ham
Win iPhone by sharing this message,https://rewardsportal.store,spam
Class cancelled today due to technical issues,https://trainbook-services.gov.in,ham
Your reservation is confirmed. See details,https://trainbook-services.gov.in,ham
Claim cashback of Rs.750 now. Limited time! Click here.,https://discounts-24secure.in,spam
Payment received. Thank you for your transaction,https://healthdept-portal.net,ham
Congratulations! You have won $2000. Click here to claim now!,https://instant-rewardslogin.net,spam
Hi — Please review the attached document,https://town-health-online.in,ham
Your account will be closed if you don't verify,https://prizeclaim591.in,spam
Hi — Appointment reminder: Doctor visit tomorrow at 3 PM,https://paymentportal-services.gov.in,ham
Please review the attached document,https://town-health14.net,ham
COVID vaccine available. Book appointment now Click here.,https://shop-deals.in,spam
Happy birthday! Hope you have a wonderful day,https://citybus-services.co.in,ham
Win iPhone by sharing this message,https://prizeclaimsecure.store,spam
Meeting scheduled for tomorrow at 10 AM,https://trainbook-portal.net,ham
"Hi — Hello, how are you today?",https://citygov.co,ham
URGENT: Activate your premium access by verifying here,https://payonline.net,spam
Your electricity bill for this month is Rs.1000,https://civicservices-services.net,ham
Alert: Exclusive offer: Get 40% off on annual subscription Click here.,https://shop-deals.site,spam
Thank you for your purchase. Your order will be delivered soon,https://unicampus-services.org.in,ham
Hi — Appointment reminder: Doctor visit tomorrow at 3 PM,https://taxdept-services.net,ham
Hi — Your reservation is confirmed. See details,https://gov-utility-online.net,ham
Quarterly report attached. Please review before Monday,https://municipal-online.co,ham
Claim cashback of Rs.750 now. Limited time!,https://payonlinelogin.com,spam
You have won a lottery of $10000. Contact us immediately,https://refunds-online209.net,spam
You've been selected for a secret shopper program. Reply now,https://urgent-action156.online,spam
Class cancelled today due to technical issues,https://vaccineportal-services.org.in,ham
Win iPhone by sharing this message,https://win-now107.in,spam
Security alert: Unusual activity detected on your account,https://account-update-.co,spam
Weather update: Rain expected tomorrow,https://vaccineportal.co,ham
Hi — Team lunch tomorrow at 1 PM. RSVP please,https://vaccineportal-online.gov.in,ham
Your reservation is confirmed. See details,https://town-health-portal.in,ham
Your bank account has been compromised. Update your password immediately,https://discounts-24.co,spam
URGENT: Limited seats available. Book now to save 70%,https://payonline-.online,spam
Attention: COVID vaccine available. Book appointment now,https://payonlinesecure.store,spam
Government scheme offering money - claim now,https://promo-offers.org,spam
Your order has been shipped. Track here,https://utilitypay-services.net,ham
Payment received. Thank you for your transaction,https://utilitypay65.co.in,ham
Your train ticket booking is confirmed,https://healthdept.org,ham
Earn money from home without investment Click here.,https://urgent-actionsecure.co,spam
Meeting scheduled for tomorrow at 10 AM,https://nationalrail-portal.net,ham
Attention: You've been selected for a secret shopper program. Reply now,https://verify-nowlogin.site,spam
Urgent! Your electricity bill is overdue. Pay now to avoid disconnection Click here.,https://bank-verify985.org,spam
Limited time offer! Get 50% discount on all products,https://secure-login134.co,spam
Your exam schedule is published. Check portal for details,https://city-rail-services.gov.in,ham
System maintenance scheduled at midnight,https://municipal5.net,ham
Your exam schedule is published. Check portal for details,https://gov-utility-portal.net,ham
Security alert: Unusual activity detected on your account,https://securepaylogin.org,spam
Activate your premium access by verifying here,https://offers-zonelogin.com,spam
Your order has been shipped. Track here,https://irctc-services.co.in,ham
Limited time offer! Get 25% discount on all products,https://instant-rewardssecure.co,spam
Immediate action required: Unauthorized login detected. Verify at {url} Click here.,https://refunds-onlinelogin.in,spam
Welcome to our newsletter. Unsubscribe anytime,https://taxdept-services.org.in,ham
Your order has been cancelled. Click to reorder,https://supportdesk.site,spam
Hi — Thank you for your purchase. Your order will be delivered soon,https://healthdept-services.net,ham
Your UPI payment of Rs.500 failed. Click to retry,https://promo-offers897.com,spam
Important: Tax refund available. Click to claim Click here.,https://urgent-actionsecure.store,spam
Attention: Limited time offer! Get 5% discount on all products Click here.,https://discounts-24.co,spam
Payment received. Thank you for your transaction,https://university5.co,ham
Your order has been shipped. Track here,https://taxdept-online.co,ham
Campus Wi-Fi maintenance scheduled tonight,https://unicampus-services.org.in,ham
Quarterly report attached. Please review before Monday Thanks.,https://town-health-portal.in,ham
Free iPhone! Just pay shipping charges Click here.,https://secure-login.online,spam
Project deadline reminder: Submit by Friday,https://healthdept54.in,ham
Congratulations! You have won $10000. Click here to claim now!,https://discounts-24-.site,spam
Your KYC is pending. Update now,https://verifyacclogin.store,spam
You have won a lottery of $100. Contact us immediately,https://billing-service-.online,spam
Congratulations! You have won $250. Click here to claim now!,https://verifyacc.online,spam
Earn money from home without investment Click here.,https://offers-zone847.co,spam
Claim cashback of Rs.750 now. Limited time!,https://verifyacc414.com,spam
Your order has been cancelled. Click to reorder,https://claim-prize.net,spam
You won a prize worth Rs.2000. Provide bank details to receive it,https://win-now.in,spam
URGENT: Immediate action required: Unauthorized login detected. Verify at {url},https://discounts-24399.in,spam
Your order has been shipped. Track here,https://railways72.gov.in,ham
Activate your premium access by verifying here,https://discounts-24-.store,spam
Your reservation is confirmed. See details,https://nationalrail-portal.in,ham
Payment received. Thank you for your transaction,https://trainbook-portal.in,ham
Class cancelled today due to technical issues,https://metro-online.co.in,ham
Class cancelled today due to technical issues,https://citygov-online.co.in,ham
"Hello, how are you today?",https://collegeportal18.co,ham
Government scheme offering money - claim now Click here.,https://prizeclaimlogin.store,spam
Team lunch tomorrow at 1 PM. RSVP please,https://utilitypay-portal.org,ham
Your reservation is confirmed. See details,https://civicservices-online.co.in,ham
Win iPhone by sharing this message,https://prizeclaim.site,spam
"Hello, how are you today?",https://municipal45.org.in,ham
Get rich quick scheme. Invest Rs.50000 and earn Rs.500 in 3 days,https://account-updatelogin.store,spam
Immediate action required: Unauthorized login detected. Verify at {url},https://refunds-onlinelogin.net,spam
Congratulations! You have won $500. Click here to claim now! Click here.,https://verify-nowsecure.store,spam
Hi — Please review the attached document,https://civicservices-online.org,ham
You have won a lottery of $10000. Contact us immediately,https://invoice-center479.com,spam
Library books due in 3 days. Renew if needed,https://utilitypay.net,ham
Congratulations! You have won $10000. Click here to claim now!,https://urgent-action-.store,spam
Earn money from home without investment,https://billing-servicelogin.net,spam
Free iPhone! Just pay shipping charges Click here.,https://win-now659.com,spam
COVID vaccine available. Book appointment now,https://payonline.net,spam
Your train ticket booking is confirmed,https://vaccineportal.co,ham
Your wallet has been credited with Rs.500. Redeem here,https://refunds-online.net,spam
Class cancelled today due to technical issues,https://collegeportal94.in,ham
Please review the attached document Thanks.,https://utilitypay-online.co.in,ham
You won a prize worth Rs.1000. Provide bank details to receive it,https://offers-zone446.in,spam
Invoice for your recent purchase is attached,https://irctc.co,ham
Quarterly report attached. Please review before Monday Thanks.,https://gov-utility72.gov.in,ham
Your exam schedule is published. Check portal for details,https://vaccineportal-portal.co,ham
URGENT: Free iPhone! Just pay shipping charges,https://supportdesksecure.com,spam
Invoice for your recent purchase is attached,https://vaccineportal-portal.net,ham
Hi — Your train ticket booking is confirmed,https://railways.co.in,ham
Hi — Campus Wi-Fi maintenance scheduled tonight,https://trainbook-online.co,ham
COVID vaccine available. Book appointment now,https://cashbackhub-.online,spam
Attention: Security alert: Unusual activity detected on your account,https://instant-rewardslogin.in,spam
Win iPhone by sharing this message,https://discounts-24secure.in,spam
Invoice for your recent purchase is attached,https://university85.gov.in,ham
Urgent! Your electricity bill is overdue. Pay now to avoid disconnection,https://payonlinelogin.online,spam
Your wallet has been credited with Rs.50000. Redeem here,https://cashbackhub-.co,spam
Your subscription expires in 3 days,https://utilitypay-portal.net,ham
Immediate action required: Unauthorized login detected. Verify at {url},https://promo-offerslogin.com,spam
Limited time offer! Get 20% discount on all products,https://verify-nowsecure.store,spam
Your subscription expires in 3 days,https://nationalrail24.in,ham
Library books due in 3 days. Renew if needed,https://metro.in,ham
Project deadline reminder: Submit by Friday,https://civicservices.co,ham
Invoice for your recent purchase is attached,https://metro-portal.gov.in,ham
Your subscription expires in 3 days,https://citybus-online.gov.in,ham
Your reservation is confirmed. See details,https://trainbook-online.in,ham
COVID vaccine available. Book appointment now,https://securepay.site,spam
Your electricity bill for this month is Rs.10000,https://paymentportal-online.org,ham
Thank you for your purchase. Your order will be delivered soon,https://unicampus-portal.co,ham
You've been selected for a secret shopper program. Reply now,https://instant-rewards-.co,spam
URGENT: You have won a lottery of $50000. Contact us immediately,https://verifyaccsecure.com,spam
Hi — Your monthly bank statement is ready for download,https://metro-portal.org.in,ham
Get rich quick scheme. Invest Rs.500 and earn Rs.5000 in 10 days,https://supportdesk-.site,spam
Win iPhone by sharing this message,https://account-update-.in,spam
Your subscription expires in 3 days,https://citygov.gov.in,ham
Your account will be closed if you don't verify,https://bank-verify.net,spam
"Hello, how are you today? Thanks.",https://healthdept-online.in,ham
System maintenance scheduled at midnight,https://taxdept-portal.org.in,ham
URGENT: You've been selected for a secret shopper program. Reply now,https://verify-nowsecure.in,spam
Weather update: Rain expected tomorrow,https://collegeportal36.org.in,ham
Attention: Security alert: Unusual activity detected on your account,https://secure-loginlogin.co,spam
Your subscription expires in 3 days,https://taxdept68.org,ham
Your order has been cancelled. Click to reorder Click here.,https://refunds-online53.store,spam
Government scheme offering money - claim now,https://claim-prize.com,spam
Project deadline reminder: Submit by Friday,https://town-health4.co,ham
Happy birthday! Hope you have a wonderful day,https://municipal1.co,ham
Your exam schedule is published. Check portal for details,https://city-rail-online.org,ham
Your KYC is pending. Update now Click here.,https://verifyacc-.site,spam
Your subscription expires in 3 days,https://citybus-portal.org,ham
Hi — Your exam schedule is published. Check portal for details,https://gov-utility-portal.gov.in,ham
